user_id,isbn,rating
11676,0002005018,7.140437126159668
116866,0002005018,7.9663896560668945
152827,0060973129,7.395760154724121
157969,0374157065,7.50247278213501
67958,0399135782,7.808306121826172
213191,0399135782,6.277136993408203
245827,0399135782,5.394806289672851
11676,0671870432,6.439959716796874
263256,1558746218,7.280502986907958
226745,1881320189,7.046926212310791
7352,0440234743,5.829137897491455
12923,0440234743,6.683438968658447
13552,0440234743,7.266608238220215
21264,0440234743,6.177253818511963
31299,0440234743,7.271573448181152
64535,0440234743,6.603285026550293
70666,0440234743,6.798608589172362
75819,0440234743,6.69895305633545
79740,0440234743,4.95654296875
85534,0440234743,7.4035230636596685
100393,0440234743,4.811450099945068
108143,0440234743,7.468896579742433
116127,0440234743,6.344678497314453
122251,0440234743,5.893542766571045
128463,0440234743,6.566456317901611
131703,0440234743,6.762744998931884
132144,0440234743,6.141456985473633
134863,0440234743,6.235739707946777
136707,0440234743,7.089666843414307
143939,0440234743,7.290048885345458
144062,0440234743,8.287686347961426
150400,0440234743,6.197395420074463
154730,0440234743,5.005124187469482
165884,0440234743,5.325446224212646
187533,0440234743,7.613794803619385
187944,0440234743,6.841326332092285
217516,0440234743,5.98952283859253
227392,0440234743,6.415600299835204
240567,0440234743,5.945917510986328
245616,0440234743,4.841208171844482
250101,0440234743,8.374521827697754
258884,0440234743,6.272258281707764
259223,0440234743,7.0646681785583505
273979,0440234743,6.7270759582519535
6242,0452264464,4.9819952964782726
8570,0452264464,6.507291793823242
11104,0452264464,6.871626472473144
11676,0452264464,6.929521846771241
36197,0452264464,6.491087913513184
36907,0452264464,7.643286228179932
80837,0452264464,6.900565433502197
102359,0452264464,8.317117023468018
144803,0452264464,7.187648487091064
165319,0452264464,6.021220779418945
174633,0452264464,7.595261573791504
221232,0452264464,7.337432575225829
252627,0452264464,8.045861053466798
271135,0452264464,6.420269870758056
271144,0452264464,5.541124057769776
11676,0609804618,7.197571182250977
79089,0609804618,7.3276178359985344
271622,0609804618,7.41302604675293
141518,1841721522,7.837560939788819
157118,1841721522,8.06820821762085
14,0689821166,4.944907379150391
4784,0971880107,3.605902767181397
8453,0971880107,3.35247597694397
11554,0971880107,2.7956958293914793
12264,0971880107,3.2537961483001707
13088,0971880107,4.883061408996582
13221,0971880107,3.772248363494873
14049,0971880107,3.261698961257934
14461,0971880107,3.6280378818511965
20147,0971880107,3.5120294094085693
21404,0971880107,2.7273137092590334
24664,0971880107,3.068698263168335
28091,0971880107,2.945848226547241
28735,0971880107,3.030572462081909
32329,0971880107,3.8658027648925777
33535,0971880107,3.2186083793640137
